relative_path,image_id,category,license,author,author_profile_url,title,original_url,original_landing_url,original_md5,openimages_subset,openimages_metadata_file,note
Gallery_images/OpenImage/Kitchen/03aec658e63e5ba8.jpg,03aec658e63e5ba8,Kitchen,https://creativecommons.org/licenses/by/2.0/,Ohio Redevelopment Projects - ODSA,,Cincinnati-Parvis Lofts (OHPTC),https://c1.staticflickr.com/7/6001/5909554643_e55214c761_o.jpg,,k1Qz30HzJWLrgSqhBxDTzA==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Kite/063a3877fe930e40.jpg,063a3877fe930e40,Kite,https://creativecommons.org/licenses/by/2.0/,Mya,,out of place,https://farm1.staticflickr.com/2392/2509560289_11a2146f27_o.jpg,,/wqOwKBEctlo3WrW/QUJ2g==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Lake/06724e851b1064bb.jpg,06724e851b1064bb,Lake,https://creativecommons.org/licenses/by/2.0/,Allie_Caulfield,,2004-06-19 07-12 USA 265,https://c4.staticflickr.com/4/3098/2754903322_9641e9e38d_o.jpg,,h8zjlcv8D78Wss7SDcKoYg==,validation,validation-images-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Lipstick/006934d62d59d436.jpg,006934d62d59d436,Lipstick,https://creativecommons.org/licenses/by/2.0/,Rikard Elofsson,,Soft corset netting,https://farm7.staticflickr.com/8209/8208945419_a76a39584a_o.jpg,,Hl6+aGULmNsq8tZUSyCUWA==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Living_room/1fac1b52cf62701e.jpg,1fac1b52cf62701e,Living_room,https://creativecommons.org/licenses/by/2.0/,Mr. Littlehand,,Elvis Presley Graceland living room 4,https://c7.staticflickr.com/9/8185/8413458294_e33e398b9c_o.jpg,,OwZvrHQ+ZA8q9cj7mxiZbg==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Magazine/12b26a2f6fb21967.jpg,12b26a2f6fb21967,Magazine,https://creativecommons.org/licenses/by/2.0/,Steve  Bowbrick,,lulzsun,https://farm8.staticflickr.com/6137/5952309630_61f4f12832_o.jpg,,i1cfylDt5R98VYsAXLBNeQ==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Mammal/b849a85ac1b23eb9.jpg,b849a85ac1b23eb9,Mammal,https://creativecommons.org/licenses/by/2.0/,Dallas Krentzel,,"Ophiacodon mirus, an early synapsid in the Evolving Planet exhibit at the Field Museum",https://c2.staticflickr.com/9/8075/8270852553_d57e1bf3fb_o.jpg,,+xi0jIuOnQ4RmFuAZDAd8Q==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Microscope/78010a2a2ce54a57.jpg,78010a2a2ce54a57,Microscope,https://creativecommons.org/licenses/by/2.0/,Daniel Morrison,,Chemist,https://farm8.staticflickr.com/154/330665080_83ec5fd0f6_o.jpg,,STk4HU8RoQlPooTFT8DHiA==,test,test-images-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Moon/0743a9650540b1d7.jpg,0743a9650540b1d7,Moon,https://creativecommons.org/licenses/by/2.0/,Paul Filitchkin,,Deep Blue Sunset,https://farm8.staticflickr.com/3710/13493621744_c4d3e626a7_o.jpg,,bHuOEMRPTfHy1zMVDd6/8A==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Moss/3d02690cbbb4437a.jpg,3d02690cbbb4437a,Moss,https://creativecommons.org/licenses/by/2.0/,NOAA&#x27;s National Ocean Service,,Feather Stars,https://c3.staticflickr.com/4/3036/5865874481_e83bc176de_o.jpg,,IVnFEkhXJud2wWxnKn8gOA==,test,test-images-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Motorcycle/004104019f543c94.jpg,004104019f543c94,Motorcycle,https://creativecommons.org/licenses/by/2.0/,LosMocanos.com,,DSC_0373,https://farm5.staticflickr.com/7185/6904065063_5daa48daca_o.jpg,,3PegXV8wNF3L2Wk+Lwajnw==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Mountain/008f8828deb283f2.jpg,008f8828deb283f2,Mountain,https://creativecommons.org/licenses/by/2.0/,IvanWalsh.com,,"161 Photos of Mount Fuji, Japan",https://farm3.staticflickr.com/4039/4611896340_cb4413fe55_o.jpg,,ptj4ecACEACZf+W488rd3g==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Movie/0019f8ef73bbe608.jpg,0019f8ef73bbe608,Movie,https://creativecommons.org/licenses/by/2.0/,Steven Depolo,,101_0962,https://c1.staticflickr.com/2/1366/1077753324_c56eb242a5_o.jpg,,JEuB4JowgzRYuxOK+R5VGg==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Nail_polish/5646068deb7b5331.jpg,5646068deb7b5331,Nail_polish,https://creativecommons.org/licenses/by/2.0/,Nirvana Melo,,Endless Blue + Angel Eyes,https://farm2.staticflickr.com/380/19498917640_fb7f0ed4e6_o.jpg,,aoHNmRVCkkchDSyMjr/PvQ==,test,test-images-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Newspaper/07bdad692a27b235.jpg,07bdad692a27b235,Newspaper,https://creativecommons.org/licenses/by/2.0/,liz west,,Lucky and his eggplant,https://farm6.staticflickr.com/4127/4991188769_efa7d6e960_o.jpg,,Pw/kPCKFZRc52jsd6p/1gg==,test,test-images-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Notebook/0b34855a043804ba.jpg,0b34855a043804ba,Notebook,https://creativecommons.org/licenses/by/2.0/,Loui Loui,,"Amsterdam, The Doors CoffeeShop. Two boys playing billard.",https://c3.staticflickr.com/1/198/453720755_09a7840438_o.jpg,,dLj5UdYA9qs5Ggw/ti5GQw==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Ocean/039a6c1e48a98656.jpg,039a6c1e48a98656,Ocean,https://creativecommons.org/licenses/by/2.0/,Mike Baird,,"Tail fluke of the gray (or grey) whale, Eschrichtius robustus,",https://farm7.staticflickr.com/5202/5347242775_842f25d8e4_o.jpg,,DXE5eNwtE80Z75VaTcDFKg==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Painting/012b461edb962278.jpg,012b461edb962278,Painting,https://creativecommons.org/licenses/by/2.0/,Boston Public Library,,Sumac and Milk-weed,https://c1.staticflickr.com/5/4119/4751392479_3000f688a9_o.jpg,,28i3IwmqQwyPHWo882gztg==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Pen/005698af056c9567.jpg,005698af056c9567,Pen,https://creativecommons.org/licenses/by/2.0/,John Trainor,,TheStudio-PreOpeningPhotoShoot-018,https://farm8.staticflickr.com/7763/18009051909_afbd6b3298_o.jpg,,y7KQww4TFbD/U6MgP4s3Pg==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Perfume/606aecf5ea6cc62c.jpg,606aecf5ea6cc62c,Perfume,https://creativecommons.org/licenses/by/2.0/,Tim Adams,,"Decanters for sale on Athinas Street in Athens, Greece",https://c5.staticflickr.com/8/7426/16233927519_b08bcaa8e0_o.jpg,,Iw/N8KYVXdgp6keqRkdOug==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Piano/0103fb1a68452b0b.jpg,0103fb1a68452b0b,Piano,https://creativecommons.org/licenses/by/2.0/,Paul Hudson,,Where have they all gone?,https://c4.staticflickr.com/5/4076/4758515867_2b369c954e_o.jpg,,zwYM+4cHorkRKWe/UpQMTQ==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Plain/0b1b5e6df67111c7.jpg,0b1b5e6df67111c7,Plain,https://creativecommons.org/licenses/by/2.0/,Les Chatfield,,Overwhelming,https://farm8.staticflickr.com/8297/7810466342_170e657ed0_o.jpg,,aJflULFyCIX5QOhqNYfUJA==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Pliers/8d437c8e536ad8e0.jpg,8d437c8e536ad8e0,Pliers,https://creativecommons.org/licenses/by/2.0/,SeRVe Photography,,IMG_6160,https://farm1.staticflickr.com/3070/2958655984_5363e6e8f1_o.jpg,,ziLGvwWIFFg9H7hUPJVuOQ==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Police_officer/2d4fd88a9f7a841f.jpg,2d4fd88a9f7a841f,Police_officer,https://creativecommons.org/licenses/by/2.0/,Andy Grant,,am_swat,https://c8.staticflickr.com/2/1355/664641587_5a9e97f0c3_o.jpg,,QlhEbae+1LXdSKTDFU4nTA==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Postcard/aeabf41f3aea4183.jpg,aeabf41f3aea4183,Postcard,https://creativecommons.org/licenses/by/2.0/,Boston Public Library,,"Times Square by night, New York City, N. Y.",https://farm4.staticflickr.com/8168/6967304622_eebdaa3041_o.jpg,,+SDCzeU2mUmKhrjqMXIAqw==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Poster/0030f3488b406294.jpg,0030f3488b406294,Poster,https://creativecommons.org/licenses/by/2.0/,Tom Hilton,,Johns Pizza 03,https://farm5.staticflickr.com/1151/3170247071_e7d056153a_o.jpg,,LYHr+TBwzfZXGvnNXi4AoQ==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Puzzle/53b889e86a90fa2e.jpg,53b889e86a90fa2e,Puzzle,https://creativecommons.org/licenses/by/2.0/,Bill Ward,,20140927-0412,https://c7.staticflickr.com/6/5616/15286882429_55a5632151_o.jpg,,+TZzLgcYKnE/ZVpO8eyQ5g==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Reading/1d1c85ca046c12cc.jpg,1d1c85ca046c12cc,Reading,https://creativecommons.org/licenses/by/2.0/,Metropolitan Transportation Authority of the State of New York,,Reading by Thomas Witte's artwork,https://c5.staticflickr.com/8/7321/10295143916_cf31525ed4_o.jpg,,/6u6n4U0XJ1Bb2fwXJW6gQ==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Refrigerator/01f270db9a417dee.jpg,01f270db9a417dee,Refrigerator,https://creativecommons.org/licenses/by/2.0/,Random Retail,,CVS/pharmacy Interior,https://c7.staticflickr.com/6/5607/15550249622_f649da1608_o.jpg,,EfLdXD57PhJJXUFS+tk4Gg==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/River/02ea2beff8270769.jpg,02ea2beff8270769,River,https://creativecommons.org/licenses/by/2.0/,Hannaford,,Pittsburgh Reg Mtg Aug 09 (535),https://c2.staticflickr.com/4/3425/3846245232_538f47779d_o.jpg,,wD2QuOLQxl/iIQ44fmR8iA==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Saw/64680d1f4a0a9930.jpg,64680d1f4a0a9930,Saw,https://creativecommons.org/licenses/by/2.0/,Andy Blackledge,,Torchbearer 2,https://farm1.staticflickr.com/8676/15864443298_8b6de7e729_o.jpg,,IKkmpFOCTGTHBvNmIs6/4A==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/School/6c82dbfb56d70187.jpg,6c82dbfb56d70187,School,https://creativecommons.org/licenses/by/2.0/,Brian Teutsch,,School Bus,https://farm8.staticflickr.com/7334/13021005314_02c53f67ed_o.jpg,,O1rhs6vlWT7cJIycipPxYw==,validation,validation-images-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Screwdriver/3d1f6330944e7169.jpg,3d1f6330944e7169,Screwdriver,https://creativecommons.org/licenses/by/2.0/,Ray Dehler,,IMG_0317,https://c2.staticflickr.com/3/2240/2014210380_b5ba850a7d_o.jpg,,N58vDlIVzVzZiLmnUd/ZiA==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Sculpture/0015961b8c91a78c.jpg,0015961b8c91a78c,Sculpture,https://creativecommons.org/licenses/by/2.0/,Prince Roy,,Hualian,https://c5.staticflickr.com/2/1241/533294964_7a2c1e714b_o.jpg,,/nCLmnOqjDr+ILuuDH5FzA==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Shampoo/c5ac60f6f49da6ad.jpg,c5ac60f6f49da6ad,Shampoo,https://creativecommons.org/licenses/by/2.0/,Jason Rufus,,Untitled,https://c6.staticflickr.com/8/7029/6388121659_1c1eefffee_o.jpg,,aTv0pgkC13Dd+nNqea6ApQ==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Shoe/001fbc27701d594d.jpg,001fbc27701d594d,Shoe,https://creativecommons.org/licenses/by/2.0/,wonker,,Arsenal Lap of Hounour,https://c6.staticflickr.com/2/1231/4595699739_4bd873ee9e_o.jpg,,yTS7LLOANByklIQ2WjvCBQ==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Shopping/184083b9eacce6dc.jpg,184083b9eacce6dc,Shopping,https://creativecommons.org/licenses/by/2.0/,Ross Elliott,,SorrentoDrains 08111073,https://c5.staticflickr.com/7/6080/6137572818_51f7672323_o.jpg,,JxgSh2a8CCrqXyJYZt2Qpw==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Shopping_mall/243291d4a4f15ac8.jpg,243291d4a4f15ac8,Shopping_mall,https://creativecommons.org/licenses/by/2.0/,Javier Pais,,Carritos,https://c1.staticflickr.com/2/1415/4731219981_2fd0712036_o.jpg,,H3++fKRIhXzMeaz6fUEUvg==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Silver/05e4cfb1aa29bbdc.jpg,05e4cfb1aa29bbdc,Silver,https://creativecommons.org/licenses/by/2.0/,Bev Sykes,,Pannenkoeken,https://c5.staticflickr.com/2/1167/622135089_5fc4b9bb47_o.jpg,,FuVgujfAE8Q0LzG3638g/A==,validation,validation-images-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Smartphone/33ee688d864be429.jpg,33ee688d864be429,Smartphone,https://creativecommons.org/licenses/by/2.0/,zeitfaenger.at,,A miracle...,https://c2.staticflickr.com/8/7281/8728555902_fcf7fc8b30_o.jpg,,MzgV8rPMLbzYJj+LDQAncQ==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Snack/23dc850dc164e285.jpg,23dc850dc164e285,Snack,https://creativecommons.org/licenses/by/2.0/,Mike Mozart,,Pop Tarts,https://farm6.staticflickr.com/7306/12945371995_97b9529387_o.jpg,,zC2PdDab/62sASqAL/Nbzw==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Snow/00a19985a766d15d.jpg,00a19985a766d15d,Snow,https://creativecommons.org/licenses/by/2.0/,TRAILSOURCE.COM,,"Slickrock Bike Trail, Moab, Utah, USA",https://c6.staticflickr.com/8/7019/6449555513_bb3dd5fc9b_o.jpg,,O/cIgEjVajYNMYX46X7pnA==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Song/0c26bfcd63bf04cf.jpg,0c26bfcd63bf04cf,Song,https://creativecommons.org/licenses/by/2.0/,The Champ,,As Cities Fall,https://c8.staticflickr.com/6/5244/5363867418_fed1793de6_o.jpg,,OOb+9UkQUGnMvIpxc7PDrA==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Sportswear/4a2375626883b8dc.jpg,4a2375626883b8dc,Sportswear,https://creativecommons.org/licenses/by/2.0/,KOMUnews,,Black Mizzou Football Uniform,https://c5.staticflickr.com/8/7132/6931637238_8e3197de5a_o.jpg,,3c5tYV+L5Tm1mvCjUgGx9g==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Street/00a561dd8cd4fa40.jpg,00a561dd8cd4fa40,Street,https://creativecommons.org/licenses/by/2.0/,ramsey beyer,,popular mechanics,https://farm1.staticflickr.com/4085/4976179491_83fc147bf4_o.jpg,,Sj7izpcMxD20A+grv9yuCA==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Submarine/24cf76b50170264e.jpg,24cf76b50170264e,Submarine,https://creativecommons.org/licenses/by/2.0/,Ofog direktaktion för fred,,Rebel mariner 2007,https://c7.staticflickr.com/9/8399/8621762078_0a23b509f9_o.jpg,,JdcMBHPnXbnTmnYLCAaP4g==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Suitcase/03706849b6f61c00.jpg,03706849b6f61c00,Suitcase,https://creativecommons.org/licenses/by/2.0/,BJ Datinguinoo,,SG First shots,https://farm1.staticflickr.com/5603/15061183724_84fe3f13bd_o.jpg,,SdS+1JCh4+MQvV/CTIzgmw==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Sun/0785caeb618e6cf0.jpg,0785caeb618e6cf0,Sun,https://creativecommons.org/licenses/by/2.0/,Kyle Taylor,,Cairo - Giza Pyramids - 26-2,https://farm1.staticflickr.com/4038/4252906822_a6d1c3467b_o.jpg,,9Th2/5Kwtas/LMG/WJWrcw==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Surfboard/018dc7ad8741e6a2.jpg,018dc7ad8741e6a2,Surfboard,https://creativecommons.org/licenses/by/2.0/,Clematis Wilt,,IMG_3260,https://farm3.staticflickr.com/3927/15447961305_12c0677d78_o.jpg,,0W7UQ+hUZZoaQ58FNVB31Q==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Swimming/015c56c30b3607a6.jpg,015c56c30b3607a6,Swimming,https://creativecommons.org/licenses/by/2.0/,Hector Melo A.,,En la playa de arauco.,https://farm7.staticflickr.com/125/362493749_0d38ae4b4b_o.jpg,,XTOtTdWLlvIhlwhop6DfIQ==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Sword/02fc77ab00cea91a.jpg,02fc77ab00cea91a,Sword,https://creativecommons.org/licenses/by/2.0/,Michał Moroz,,PPSh-41,https://c3.staticflickr.com/2/1172/747318911_d97b101865_o.jpg,,IAGJ7vM/hcmPjGBKZd1oCQ==,test,test-images-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Table/000464f9fff223ab.jpg,000464f9fff223ab,Table,https://creativecommons.org/licenses/by/2.0/,Jay Adan,,AWW003 Trail Boss and Cowboys,https://c4.staticflickr.com/5/4044/4534061359_cb44493b77_o.jpg,,lLN89w+w7AWl1X5IfL190Q==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Tank/01e6dbdbebedb135.jpg,01e6dbdbebedb135,Tank,https://creativecommons.org/licenses/by/2.0/,Ben Sutherland,,Tank turret,https://farm6.staticflickr.com/5230/5587940151_77cb638ae1_o.jpg,,ErQrP8dqTl9VHbe23XsCww==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Telescope/623f67acc4a9e5c6.jpg,623f67acc4a9e5c6,Telescope,https://creativecommons.org/licenses/by/2.0/,FaceMePLS,,Kunst Visserseiland Hoorn,https://farm7.staticflickr.com/306/19953123901_af82fc8e7c_o.jpg,,ewdzhlGN9Y9ldKHIfxuShQ==,validation,validation-images-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Television/0058083847c4e459.jpg,0058083847c4e459,Television,https://creativecommons.org/licenses/by/2.0/,Francisco Huguenin Uhlfelder,,IMG_0598,https://c2.staticflickr.com/9/8222/8434662873_5c9ac76e07_o.jpg,,RlIj001+SWb3eDOhCyj3iA==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Toothbrush/233591081afcf69b.jpg,233591081afcf69b,Toothbrush,https://creativecommons.org/licenses/by/2.0/,yoppy,,歯ブラシを新調しました。,https://c4.staticflickr.com/8/7175/6549516573_d260b33fa6_o.jpg,,cZBltOv3RCIXzXTHnPLmkw==,validation,validation-images-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Towel/0288220108030546.jpg,0288220108030546,Towel,https://creativecommons.org/licenses/by/2.0/,Rafaela Ely,,Banda,https://farm7.staticflickr.com/6087/6071462609_dbe41fdb64_o.jpg,,bVtE8hN7aJzA5TkBHmKmvw==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Train/0034155f93b5ac5c.jpg,0034155f93b5ac5c,Train,https://creativecommons.org/licenses/by/2.0/,Chuckcars,,_DSC2388,https://c5.staticflickr.com/8/7006/6591018915_d1af04c4bd_o.jpg,,OWPcByvaJoPmzZ9IpUfEEg==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Treadmill/2217c90ad9735ef3.jpg,2217c90ad9735ef3,Treadmill,https://creativecommons.org/licenses/by/2.0/,Maureen Didde,,Baby Beckham Brunch,https://farm4.staticflickr.com/7610/16891753486_735579aeec_o.jpg,,/cvUPoDMqaWTmYSQpQQssw==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Tunnel/0fa91664f038fbc8.jpg,0fa91664f038fbc8,Tunnel,https://creativecommons.org/licenses/by/2.0/,Larry Koester,,Kilmainham Gaol (Jail),https://c1.staticflickr.com/4/3942/15452965777_f61039a735_o.jpg,,QQ7V1EH3J3K11P8sl7dVeg==,validation,validation-images-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Vase/006e7316201a5b30.jpg,006e7316201a5b30,Vase,https://creativecommons.org/licenses/by/2.0/,cofiem,,Hong Kong,https://farm1.staticflickr.com/2940/14546257468_8d5819c214_o.jpg,,CNTB+yTV8xg25G0e7+hrKA==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Village/ca8859735b383258.jpg,ca8859735b383258,Village,https://creativecommons.org/licenses/by/2.0/,fervent-adepte-de-la-mode,,Erin Heatherton,https://c1.staticflickr.com/9/8523/8537746868_cfffda9e7e_o.jpg,,ost1EhC4b8GG5Sp6/MWpnA==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Violin/016bc5d870d0cd62.jpg,016bc5d870d0cd62,Violin,https://creativecommons.org/licenses/by/2.0/,Paul Varuni,,cello,https://farm3.staticflickr.com/4146/5053877002_e9d4427b6f_o.jpg,,PibnzB5Ocj8J4ylS8X6b3Q==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Walking/005415b295122795.jpg,005415b295122795,Walking,https://creativecommons.org/licenses/by/2.0/,sandramoscosomills,,1399127214039,https://farm6.staticflickr.com/7372/14102728781_058df48916_o.jpg,,o1Q9sg8Kq5lYr49tUEDDkQ==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Washing_machine/095655d89ea59505.jpg,095655d89ea59505,Washing_machine,https://creativecommons.org/licenses/by/2.0/,Gobierno de la Ciudad de Buenos Aires,,11.04.02  Macri visita el Hogar Raimondi de Necochea,https://farm6.staticflickr.com/5096/5589143855_8f66a6d21e_o.jpg,,gUkGQbppq0LNlydVgYx1rw==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Waterfall/07f2b0611176d2ad.jpg,07f2b0611176d2ad,Waterfall,https://creativecommons.org/licenses/by/2.0/,Chris M Morris,,Ganoga Falls,https://c6.staticflickr.com/7/6116/6299494713_b7a08d83be_o.jpg,,tNCG/YAT3eSe3TO+RF/qwA==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Wedding/fb375de21c5c88a1.jpg,fb375de21c5c88a1,Wedding,https://creativecommons.org/licenses/by/2.0/,Cupcakes Heaven,,"Anniversary cupcakes Jakarta, Bandung, Indonesia",https://farm2.staticflickr.com/2873/11582653486_43d4d2a048_o.jpg,,pU0iGKgJ/RdoTg3ifHPpUg==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Wrench/35bff6e758e1da0c.jpg,35bff6e758e1da0c,Wrench,https://creativecommons.org/licenses/by/2.0/,NOGRAN s.r.o.,,tools,https://c5.staticflickr.com/4/3931/15347555558_62e3132ff1_o.jpg,,nf922RQFEBkklWgFa7k7BA==,validation,validation-images-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Writing/07da50038204820a.jpg,07da50038204820a,Writing,https://creativecommons.org/licenses/by/2.0/,Sarah,,Tragic...,https://c3.staticflickr.com/4/3279/2849228666_b7f2a7ac8b_o.jpg,,d/OuGdoMMHPtCXXogjocRw==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Yoga/52d683e39941d062.jpg,52d683e39941d062,Yoga,https://creativecommons.org/licenses/by/2.0/,Joan Halifax,,Mayumi doing yoga in early morning,https://farm3.staticflickr.com/2021/2265688833_87134164fd_o.jpg,,PY7ye2Piir8pJxfOHQCXFA==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Airplane/0070fa4e7803cdde.jpg,0070fa4e7803cdde,Airplane,https://creativecommons.org/licenses/by/2.0/,KaMpErƎ &amp; Le-tticia,,P2041922,https://c7.staticflickr.com/9/8320/8048435913_5216afef54_o.jpg,,xwylLq1ggTOPhMOoSQXrGA==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
Gallery_images/OpenImage/Airport/35cc6c5589f9455d.jpg,35cc6c5589f9455d,Airport,https://creativecommons.org/licenses/by/2.0/,Moto &quot;Club4AG&quot; Miwa,,A380 Quantas (QF93 at LAX),https://c6.staticflickr.com/5/4094/4871795617_4e8fa5c750_o.jpg,,M+Nak/0daHJG0JEK9X9Img==,train,train-images-with-labels-with-rotation.csv,Image file is not redistributed in this metadata-only release.
